,ele_1,ele_2,mend_1,mend_2,euclid_dist,reciprocal_euclid_dist,pearson_corr,mend_diff
736,Be,Er,"(77.0, 'Be')","(22.0, 'Er')",5.153683083783059,0.19403599013425374,0.3413412321644859,55.0
737,Er,Be,"(22.0, 'Er')","(77.0, 'Be')",5.153683083783059,0.19403599013425374,0.3413412321644859,55.0
738,Be,Tm,"(77.0, 'Be')","(21.0, 'Tm')",5.365228499182426,0.18638535155630068,0.28262690669947815,56.0
739,Tm,Be,"(21.0, 'Tm')","(77.0, 'Be')",5.365228499182426,0.18638535155630068,0.28262690669947815,56.0
740,Be,Yb,"(77.0, 'Be')","(17.0, 'Yb')",5.1577565367847855,0.1938827458931155,0.34265353962778367,60.0
741,Yb,Be,"(17.0, 'Yb')","(77.0, 'Be')",5.1577565367847855,0.1938827458931155,0.34265353962778367,60.0
742,Be,Lu,"(77.0, 'Be')","(20.0, 'Lu')",5.296985707599066,0.18878661472795707,0.3260702310635951,57.0
743,Lu,Be,"(20.0, 'Lu')","(77.0, 'Be')",5.296985707599066,0.18878661472795707,0.3260702310635951,57.0
744,Be,Hf,"(77.0, 'Be')","(50.0, 'Hf')",4.537006265063978,0.2204096581704629,0.48572126431420504,27.0
745,Hf,Be,"(50.0, 'Hf')","(77.0, 'Be')",4.537006265063978,0.2204096581704629,0.48572126431420504,27.0
746,Be,Ta,"(77.0, 'Be')","(52.0, 'Ta')",4.100943736388531,0.24384631057646342,0.5294879040810319,25.0
747,Ta,Be,"(52.0, 'Ta')","(77.0, 'Be')",4.100943736388531,0.24384631057646342,0.5294879040810319,25.0
748,Be,W,"(77.0, 'Be')","(55.0, 'W')",4.292677409475725,0.23295484486968063,0.4307091947655631,22.0
749,W,Be,"(55.0, 'W')","(77.0, 'Be')",4.292677409475725,0.23295484486968063,0.4307091947655631,22.0
750,Be,Re,"(77.0, 'Be')","(58.0, 'Re')",4.694577065018802,0.21301173378351923,0.44019861018694845,19.0
751,Re,Be,"(58.0, 'Re')","(77.0, 'Be')",4.694577065018802,0.21301173378351923,0.44019861018694845,19.0
752,Be,Os,"(77.0, 'Be')","(63.0, 'Os')",5.201218826895295,0.1922626279111811,0.3892187019582276,14.0
753,Os,Be,"(63.0, 'Os')","(77.0, 'Be')",5.201218826895295,0.1922626279111811,0.3892187019582276,14.0
754,Be,Ir,"(77.0, 'Be')","(66.0, 'Ir')",4.899699127613552,0.20409416455068338,0.38367723023836975,11.0
755,Ir,Be,"(66.0, 'Ir')","(77.0, 'Be')",4.899699127613552,0.20409416455068338,0.38367723023836975,11.0
756,Be,Pt,"(77.0, 'Be')","(68.0, 'Pt')",5.1047745967662905,0.19589503533289554,0.21436225485419347,9.0
757,Pt,Be,"(68.0, 'Pt')","(77.0, 'Be')",5.1047745967662905,0.19589503533289554,0.21436225485419347,9.0
758,Be,Au,"(77.0, 'Be')","(70.0, 'Au')",4.696585307276291,0.21292065076529693,0.3039171952059031,7.0
759,Au,Be,"(70.0, 'Au')","(77.0, 'Be')",4.696585307276291,0.21292065076529693,0.3039171952059031,7.0
760,Be,Hg,"(77.0, 'Be')","(74.0, 'Hg')",4.443106468184808,0.22506775544555907,0.4635470091171067,3.0
761,Hg,Be,"(74.0, 'Hg')","(77.0, 'Be')",4.443106468184808,0.22506775544555907,0.4635470091171067,3.0
762,Be,Tl,"(77.0, 'Be')","(78.0, 'Tl')",4.415007598142454,0.22650017644833376,0.5260114246561165,1.0
763,Tl,Be,"(78.0, 'Tl')","(77.0, 'Be')",4.415007598142454,0.22650017644833376,0.5260114246561165,1.0
764,Be,Pb,"(77.0, 'Be')","(82.0, 'Pb')",4.204879253188157,0.23781895740330614,0.4971290286683823,5.0
765,Pb,Be,"(82.0, 'Pb')","(77.0, 'Be')",4.204879253188157,0.23781895740330614,0.4971290286683823,5.0
766,Be,Bi,"(77.0, 'Be')","(87.0, 'Bi')",4.3387689080864345,0.23048012493503342,0.4610525060248418,10.0
767,Bi,Be,"(87.0, 'Bi')","(77.0, 'Be')",4.3387689080864345,0.23048012493503342,0.4610525060248418,10.0
768,Be,Po,"(77.0, 'Be')","(91.0, 'Po')",5.783340125006603,0.17291045976633757,0.23383205386844658,14.0
769,Po,Be,"(91.0, 'Po')","(77.0, 'Be')",5.783340125006603,0.17291045976633757,0.23383205386844658,14.0
770,Be,At,"(77.0, 'Be')","(96.0, 'At')",4.578257027227676,0.21842373507053653,0.22534935315571444,19.0
771,At,Be,"(96.0, 'At')","(77.0, 'Be')",4.578257027227676,0.21842373507053653,0.22534935315571444,19.0
772,Be,Rn,"(77.0, 'Be')","(6.0, 'Rn')",5.917651313537783,0.16898596200021193,0.25704705870443517,71.0
773,Rn,Be,"(6.0, 'Rn')","(77.0, 'Be')",5.917651313537783,0.16898596200021193,0.25704705870443517,71.0
774,Be,Fr,"(77.0, 'Be')","(7.0, 'Fr')",5.61087143541106,0.17822543458915285,0.3352089406809544,70.0
775,Fr,Be,"(7.0, 'Fr')","(77.0, 'Be')",5.61087143541106,0.17822543458915285,0.3352089406809544,70.0
776,Be,Ra,"(77.0, 'Be')","(13.0, 'Ra')",5.552462541896112,0.18010026946683547,0.28197394558723315,64.0
777,Ra,Be,"(13.0, 'Ra')","(77.0, 'Be')",5.552462541896112,0.18010026946683547,0.28197394558723315,64.0
778,Be,Ac,"(77.0, 'Be')","(48.0, 'Ac')",5.652830748082484,0.17690251920937372,0.1502903284850127,29.0
779,Ac,Be,"(48.0, 'Ac')","(77.0, 'Be')",5.652830748082484,0.17690251920937372,0.1502903284850127,29.0
780,Be,Th,"(77.0, 'Be')","(47.0, 'Th')",4.456002132605539,0.22441640965177778,0.4984209549638454,30.0
781,Th,Be,"(47.0, 'Th')","(77.0, 'Be')",4.456002132605539,0.22441640965177778,0.4984209549638454,30.0
782,Be,Pa,"(77.0, 'Be')","(46.0, 'Pa')",5.012693263479306,0.19949355514841552,0.2532280781800559,31.0
783,Pa,Be,"(46.0, 'Pa')","(77.0, 'Be')",5.012693263479306,0.19949355514841552,0.2532280781800559,31.0
784,Be,U,"(77.0, 'Be')","(45.0, 'U')",4.559832848745938,0.2193062845001048,0.4392945685516092,32.0
785,U,Be,"(45.0, 'U')","(77.0, 'Be')",4.559832848745938,0.2193062845001048,0.4392945685516092,32.0
786,Be,Np,"(77.0, 'Be')","(44.0, 'Np')",5.258717732507185,0.19016042519613094,0.34361105383357937,33.0
787,Np,Be,"(44.0, 'Np')","(77.0, 'Be')",5.258717732507185,0.19016042519613094,0.34361105383357937,33.0
788,Be,Pu,"(77.0, 'Be')","(43.0, 'Pu')",5.089812861234027,0.19647087766553947,0.40713051867535077,34.0
789,Pu,Be,"(43.0, 'Pu')","(77.0, 'Be')",5.089812861234027,0.19647087766553947,0.40713051867535077,34.0
790,Be,Am,"(77.0, 'Be')","(42.0, 'Am')",5.372677963433303,0.18612691972346876,0.37735108021849845,35.0
791,Am,Be,"(42.0, 'Am')","(77.0, 'Be')",5.372677963433303,0.18612691972346876,0.37735108021849845,35.0
792,Be,Cm,"(77.0, 'Be')","(41.0, 'Cm')",5.646893046538779,0.17708853200485927,0.28744202698149446,36.0
793,Cm,Be,"(41.0, 'Cm')","(77.0, 'Be')",5.646893046538779,0.17708853200485927,0.28744202698149446,36.0
794,Be,Bk,"(77.0, 'Be')","(40.0, 'Bk')",5.917342522805612,0.16899478036736434,0.21668058137540405,37.0
795,Bk,Be,"(40.0, 'Bk')","(77.0, 'Be')",5.917342522805612,0.16899478036736434,0.21668058137540405,37.0
796,Be,Cf,"(77.0, 'Be')","(39.0, 'Cf')",5.7005606516526806,0.17542134205871215,0.3297726728136828,38.0
797,Cf,Be,"(39.0, 'Cf')","(77.0, 'Be')",5.7005606516526806,0.17542134205871215,0.3297726728136828,38.0
798,Be,Es,"(77.0, 'Be')","(38.0, 'Es')",6.238555920230891,0.1602935058668176,0.1981237120807745,39.0
799,Es,Be,"(38.0, 'Es')","(77.0, 'Be')",6.238555920230891,0.1602935058668176,0.1981237120807745,39.0
800,Be,Fm,"(77.0, 'Be')","(37.0, 'Fm')",6.356975263854415,0.1573075178829108,0.22155756198382073,40.0
801,Fm,Be,"(37.0, 'Fm')","(77.0, 'Be')",6.356975263854415,0.1573075178829108,0.22155756198382073,40.0
802,Be,Md,"(77.0, 'Be')","(36.0, 'Md')",6.248884911356118,0.16002855136325153,0.2378804541581428,41.0
803,Md,Be,"(36.0, 'Md')","(77.0, 'Be')",6.248884911356118,0.16002855136325153,0.2378804541581428,41.0
804,Be,No,"(77.0, 'Be')","(35.0, 'No')",4.733552074434207,0.21125784279441528,0.24052465964138187,42.0
805,No,Be,"(35.0, 'No')","(77.0, 'Be')",4.733552074434207,0.21125784279441528,0.24052465964138187,42.0
806,Be,Lr,"(77.0, 'Be')","(34.0, 'Lr')",5.680514379017146,0.1760403958651755,0.325616205481368,43.0
807,Lr,Be,"(34.0, 'Lr')","(77.0, 'Be')",5.680514379017146,0.1760403958651755,0.325616205481368,43.0
808,B,B,"(86.0, 'B')","(86.0, 'B')",0.0,inf,1.0,0.0
809,B,C,"(86.0, 'B')","(95.0, 'C')",3.5067675206722337,0.2851629011917801,0.40428180008667647,9.0
810,C,B,"(95.0, 'C')","(86.0, 'B')",3.5067675206722337,0.2851629011917801,0.40428180008667647,9.0
811,B,N,"(86.0, 'B')","(100.0, 'N')",3.565311839532254,0.2804803745108573,0.46461551557907194,14.0
812,N,B,"(100.0, 'N')","(86.0, 'B')",3.565311839532254,0.2804803745108573,0.46461551557907194,14.0
813,B,O,"(86.0, 'B')","(101.0, 'O')",3.666537578197743,0.2727368746869743,0.4319809252823182,15.0
814,O,B,"(101.0, 'O')","(86.0, 'B')",3.666537578197743,0.2727368746869743,0.4319809252823182,15.0
815,B,F,"(86.0, 'B')","(102.0, 'F')",3.930626829015196,0.2544123478266051,0.4439122414411291,16.0
816,F,B,"(102.0, 'F')","(86.0, 'B')",3.930626829015196,0.2544123478266051,0.4439122414411291,16.0
817,B,Ne,"(86.0, 'B')","(2.0, 'Ne')",4.936304360882729,0.2025807014503409,0.2553166923090716,84.0
818,Ne,B,"(2.0, 'Ne')","(86.0, 'B')",4.936304360882729,0.2025807014503409,0.2553166923090716,84.0
819,B,Na,"(86.0, 'B')","(11.0, 'Na')",4.198608386885871,0.2381741538752332,0.3873525897985865,75.0
820,Na,B,"(11.0, 'Na')","(86.0, 'B')",4.198608386885871,0.2381741538752332,0.3873525897985865,75.0
821,B,Mg,"(86.0, 'B')","(73.0, 'Mg')",3.958824181641996,0.2526002555600313,0.4129180459505292,13.0
822,Mg,B,"(73.0, 'Mg')","(86.0, 'B')",3.958824181641996,0.2526002555600313,0.4129180459505292,13.0
823,B,Al,"(86.0, 'B')","(80.0, 'Al')",3.5627871361932426,0.2806791317509014,0.4470246015494309,6.0
824,Al,B,"(80.0, 'Al')","(86.0, 'B')",3.5627871361932426,0.2806791317509014,0.4470246015494309,6.0
825,B,Si,"(86.0, 'B')","(85.0, 'Si')",3.472534824236435,0.2879740738726463,0.4809402486091713,1.0
826,Si,B,"(85.0, 'Si')","(86.0, 'B')",3.472534824236435,0.2879740738726463,0.4809402486091713,1.0
827,B,P,"(86.0, 'B')","(90.0, 'P')",3.2389672131558944,0.3087403898187805,0.5757279758881466,4.0
828,P,B,"(90.0, 'P')","(86.0, 'B')",3.2389672131558944,0.3087403898187805,0.5757279758881466,4.0
829,B,S,"(86.0, 'B')","(94.0, 'S')",3.5989847251758826,0.2778561389840658,0.4671253732699047,8.0
830,S,B,"(94.0, 'S')","(86.0, 'B')",3.5989847251758826,0.2778561389840658,0.4671253732699047,8.0
831,B,Cl,"(86.0, 'B')","(99.0, 'Cl')",4.530412276970411,0.22073046311553848,0.3182996674590076,13.0
832,Cl,B,"(99.0, 'Cl')","(86.0, 'B')",4.530412276970411,0.22073046311553848,0.3182996674590076,13.0
833,B,Ar,"(86.0, 'B')","(3.0, 'Ar')",4.606845735819428,0.21706826261290646,0.2481922257825065,83.0
834,Ar,B,"(3.0, 'Ar')","(86.0, 'B')",4.606845735819428,0.21706826261290646,0.2481922257825065,83.0
835,B,K,"(86.0, 'B')","(10.0, 'K')",3.6318597749293926,0.27534102690389284,0.4053324028683129,76.0
836,K,B,"(10.0, 'K')","(86.0, 'B')",3.6318597749293926,0.27534102690389284,0.4053324028683129,76.0
837,B,Ca,"(86.0, 'B')","(16.0, 'Ca')",4.015508229010053,0.24903447906680815,0.441228725583777,70.0
838,Ca,B,"(16.0, 'Ca')","(86.0, 'B')",4.015508229010053,0.24903447906680815,0.441228725583777,70.0
839,B,Sc,"(86.0, 'B')","(19.0, 'Sc')",4.586094337497022,0.21805046438398723,0.3359358962805205,67.0
840,Sc,B,"(19.0, 'Sc')","(86.0, 'B')",4.586094337497022,0.21805046438398723,0.3359358962805205,67.0
841,B,Ti,"(86.0, 'B')","(51.0, 'Ti')",3.658740215248738,0.2733181207652414,0.4585533242673264,35.0
842,Ti,B,"(51.0, 'Ti')","(86.0, 'B')",3.658740215248738,0.2733181207652414,0.4585533242673264,35.0
843,B,V,"(86.0, 'B')","(54.0, 'V')",3.780449255280036,0.2645188263282019,0.42279421784535665,32.0
844,V,B,"(54.0, 'V')","(86.0, 'B')",3.780449255280036,0.2645188263282019,0.42279421784535665,32.0
845,B,Cr,"(86.0, 'B')","(57.0, 'Cr')",3.7455166245390896,0.2669858661014638,0.4691412208830571,29.0
846,Cr,B,"(57.0, 'Cr')","(86.0, 'B')",3.7455166245390896,0.2669858661014638,0.4691412208830571,29.0
847,B,Mn,"(86.0, 'B')","(60.0, 'Mn')",3.9148013896309837,0.25544080030437044,0.4287025359197974,26.0
848,Mn,B,"(60.0, 'Mn')","(86.0, 'B')",3.9148013896309837,0.25544080030437044,0.4287025359197974,26.0
849,B,Fe,"(86.0, 'B')","(61.0, 'Fe')",3.3022434796573132,0.3028244301670251,0.5298659459687388,25.0
850,Fe,B,"(61.0, 'Fe')","(86.0, 'B')",3.3022434796573132,0.3028244301670251,0.5298659459687388,25.0
851,B,Co,"(86.0, 'B')","(64.0, 'Co')",3.6964760565671027,0.27052792570464923,0.47233179180327006,22.0
852,Co,B,"(64.0, 'Co')","(86.0, 'B')",3.6964760565671027,0.27052792570464923,0.47233179180327006,22.0
853,B,Ni,"(86.0, 'B')","(67.0, 'Ni')",3.7648306483534144,0.26561619722187496,0.40480801284807255,19.0
854,Ni,B,"(67.0, 'Ni')","(86.0, 'B')",3.7648306483534144,0.26561619722187496,0.40480801284807255,19.0
855,B,Cu,"(86.0, 'B')","(72.0, 'Cu')",3.8676221554876515,0.2585567978974188,0.36102101701835004,14.0
856,Cu,B,"(72.0, 'Cu')","(86.0, 'B')",3.8676221554876515,0.2585567978974188,0.36102101701835004,14.0
857,B,Zn,"(86.0, 'B')","(76.0, 'Zn')",4.112506472999838,0.24316071149440824,0.35961699889883214,10.0
858,Zn,B,"(76.0, 'Zn')","(86.0, 'B')",4.112506472999838,0.24316071149440824,0.35961699889883214,10.0
859,B,Ga,"(86.0, 'B')","(81.0, 'Ga')",4.204403040919796,0.2378458939990754,0.3771593202831378,5.0
860,Ga,B,"(81.0, 'Ga')","(86.0, 'B')",4.204403040919796,0.2378458939990754,0.3771593202831378,5.0
861,B,Ge,"(86.0, 'B')","(84.0, 'Ge')",4.243023310652208,0.23568100544945791,0.35195439202484147,2.0
862,Ge,B,"(84.0, 'Ge')","(86.0, 'B')",4.243023310652208,0.23568100544945791,0.35195439202484147,2.0
863,B,As,"(86.0, 'B')","(89.0, 'As')",3.6754878977879506,0.2720727228082667,0.3348962276344169,3.0
864,As,B,"(89.0, 'As')","(86.0, 'B')",3.6754878977879506,0.2720727228082667,0.3348962276344169,3.0
865,B,Se,"(86.0, 'B')","(93.0, 'Se')",4.60904183239096,0.21696483485402557,0.31082446310247597,7.0
866,Se,B,"(93.0, 'Se')","(86.0, 'B')",4.60904183239096,0.21696483485402557,0.31082446310247597,7.0
867,B,Br,"(86.0, 'B')","(98.0, 'Br')",4.605048866056589,0.21715296169187523,0.36843891839252396,12.0
868,Br,B,"(98.0, 'Br')","(86.0, 'B')",4.605048866056589,0.21715296169187523,0.36843891839252396,12.0
869,B,Kr,"(86.0, 'B')","(4.0, 'Kr')",5.086389578649101,0.1966031080666045,0.22796109938252035,82.0
870,Kr,B,"(4.0, 'Kr')","(86.0, 'B')",5.086389578649101,0.1966031080666045,0.22796109938252035,82.0
871,B,Rb,"(86.0, 'B')","(9.0, 'Rb')",5.02965419073341,0.19882082586162506,0.31527931403674925,77.0
872,Rb,B,"(9.0, 'Rb')","(86.0, 'B')",5.02965419073341,0.19882082586162506,0.31527931403674925,77.0
873,B,Sr,"(86.0, 'B')","(15.0, 'Sr')",4.3795147989002725,0.2283357965250185,0.40077770840100757,71.0
874,Sr,B,"(15.0, 'Sr')","(86.0, 'B')",4.3795147989002725,0.2283357965250185,0.40077770840100757,71.0
875,B,Y,"(86.0, 'B')","(25.0, 'Y')",3.7200471682031924,0.2688137958430798,0.48784530667431986,61.0
876,Y,B,"(25.0, 'Y')","(86.0, 'B')",3.7200471682031924,0.2688137958430798,0.48784530667431986,61.0
877,B,Zr,"(86.0, 'B')","(49.0, 'Zr')",3.9855565574195126,0.25090598655246776,0.413783534036714,37.0
878,Zr,B,"(49.0, 'Zr')","(86.0, 'B')",3.9855565574195126,0.25090598655246776,0.413783534036714,37.0
879,B,Nb,"(86.0, 'B')","(53.0, 'Nb')",3.9687144731138644,0.2519707594926569,0.45276731757759875,33.0
880,Nb,B,"(53.0, 'Nb')","(86.0, 'B')",3.9687144731138644,0.2519707594926569,0.45276731757759875,33.0
881,B,Mo,"(86.0, 'B')","(56.0, 'Mo')",4.0791889988917545,0.24514676821095635,0.3839364519150774,30.0
882,Mo,B,"(56.0, 'Mo')","(86.0, 'B')",4.0791889988917545,0.24514676821095635,0.3839364519150774,30.0
883,B,Tc,"(86.0, 'B')","(59.0, 'Tc')",4.238361235838022,0.23594024774112413,0.36371951881120235,27.0
884,Tc,B,"(59.0, 'Tc')","(86.0, 'B')",4.238361235838022,0.23594024774112413,0.36371951881120235,27.0
885,B,Ru,"(86.0, 'B')","(62.0, 'Ru')",4.528902857507569,0.22080402946649616,0.3274665879978641,24.0
886,Ru,B,"(62.0, 'Ru')","(86.0, 'B')",4.528902857507569,0.22080402946649616,0.3274665879978641,24.0
887,B,Rh,"(86.0, 'B')","(65.0, 'Rh')",4.494644903862583,0.22248698648932766,0.35754465367507915,21.0
888,Rh,B,"(65.0, 'Rh')","(86.0, 'B')",4.494644903862583,0.22248698648932766,0.35754465367507915,21.0
889,B,Pd,"(86.0, 'B')","(69.0, 'Pd')",4.538818265593704,0.22032166557106997,0.2607292645326609,17.0
890,Pd,B,"(69.0, 'Pd')","(86.0, 'B')",4.538818265593704,0.22032166557106997,0.2607292645326609,17.0
891,B,Ag,"(86.0, 'B')","(71.0, 'Ag')",4.115507638772281,0.2429833905734932,0.3177027872631628,15.0
892,Ag,B,"(71.0, 'Ag')","(86.0, 'B')",4.115507638772281,0.2429833905734932,0.3177027872631628,15.0
893,B,Cd,"(86.0, 'B')","(75.0, 'Cd')",4.637916115855872,0.21561407645585715,0.283986633859243,11.0
894,Cd,B,"(75.0, 'Cd')","(86.0, 'B')",4.637916115855872,0.21561407645585715,0.283986633859243,11.0
895,B,In,"(86.0, 'B')","(79.0, 'In')",3.437757161758508,0.2908873294262799,0.3805011046934998,7.0
896,In,B,"(79.0, 'In')","(86.0, 'B')",3.437757161758508,0.2908873294262799,0.3805011046934998,7.0
897,B,Sn,"(86.0, 'B')","(83.0, 'Sn')",4.181185040546901,0.23916664541332988,0.35807596694762467,3.0
898,Sn,B,"(83.0, 'Sn')","(86.0, 'B')",4.181185040546901,0.23916664541332988,0.35807596694762467,3.0
899,B,Sb,"(86.0, 'B')","(88.0, 'Sb')",4.234577264359721,0.23615108134086737,0.40060815216847395,2.0
900,Sb,B,"(88.0, 'Sb')","(86.0, 'B')",4.234577264359721,0.23615108134086737,0.40060815216847395,2.0
901,B,Te,"(86.0, 'B')","(92.0, 'Te')",4.595363930302419,0.21761062130593659,0.3019588487788999,6.0
902,Te,B,"(92.0, 'Te')","(86.0, 'B')",4.595363930302419,0.21761062130593659,0.3019588487788999,6.0
903,B,I,"(86.0, 'B')","(97.0, 'I')",3.925967989017084,0.254714252076814,0.3841209378954145,11.0
904,I,B,"(97.0, 'I')","(86.0, 'B')",3.925967989017084,0.254714252076814,0.3841209378954145,11.0
905,B,Xe,"(86.0, 'B')","(5.0, 'Xe')",4.878866483229421,0.20496564180171611,0.2584804781757249,81.0
906,Xe,B,"(5.0, 'Xe')","(86.0, 'B')",4.878866483229421,0.20496564180171611,0.2584804781757249,81.0
907,B,Cs,"(86.0, 'B')","(8.0, 'Cs')",4.464020721456602,0.22401329706948625,0.34711659440792747,78.0
908,Cs,B,"(8.0, 'Cs')","(86.0, 'B')",4.464020721456602,0.22401329706948625,0.34711659440792747,78.0
909,B,Ba,"(86.0, 'B')","(14.0, 'Ba')",4.299784907623886,0.23256977301978862,0.401541358523048,72.0
910,Ba,B,"(14.0, 'Ba')","(86.0, 'B')",4.299784907623886,0.23256977301978862,0.401541358523048,72.0
911,B,La,"(86.0, 'B')","(33.0, 'La')",4.1669212854788205,0.23998533485258533,0.42249720897147963,53.0
912,La,B,"(33.0, 'La')","(86.0, 'B')",4.1669212854788205,0.23998533485258533,0.42249720897147963,53.0
913,B,Ce,"(86.0, 'B')","(32.0, 'Ce')",4.477419358902284,0.22334293927856852,0.34666407633908103,54.0
914,Ce,B,"(32.0, 'Ce')","(86.0, 'B')",4.477419358902284,0.22334293927856852,0.34666407633908103,54.0
915,B,Pr,"(86.0, 'B')","(31.0, 'Pr')",4.660123667064528,0.21458657998016456,0.37437556025897223,55.0
916,Pr,B,"(31.0, 'Pr')","(86.0, 'B')",4.660123667064528,0.21458657998016456,0.37437556025897223,55.0
917,B,Nd,"(86.0, 'B')","(30.0, 'Nd')",4.605086962612311,0.21715116524807898,0.4049142101983591,56.0
918,Nd,B,"(30.0, 'Nd')","(86.0, 'B')",4.605086962612311,0.21715116524807898,0.4049142101983591,56.0
919,B,Pm,"(86.0, 'B')","(29.0, 'Pm')",5.40353872164837,0.18506390932180575,0.26860252789137123,57.0
920,Pm,B,"(29.0, 'Pm')","(86.0, 'B')",5.40353872164837,0.18506390932180575,0.26860252789137123,57.0
921,B,Sm,"(86.0, 'B')","(28.0, 'Sm')",4.524119954056121,0.2210374636736688,0.39319830926315247,58.0
922,Sm,B,"(28.0, 'Sm')","(86.0, 'B')",4.524119954056121,0.2210374636736688,0.39319830926315247,58.0
923,B,Eu,"(86.0, 'B')","(18.0, 'Eu')",4.840485014945011,0.20659086783917258,0.33467874387731866,68.0
924,Eu,B,"(18.0, 'Eu')","(86.0, 'B')",4.840485014945011,0.20659086783917258,0.33467874387731866,68.0
925,B,Gd,"(86.0, 'B')","(27.0, 'Gd')",4.363724122663493,0.22916205788683736,0.3936050204274849,59.0
926,Gd,B,"(27.0, 'Gd')","(86.0, 'B')",4.363724122663493,0.22916205788683736,0.3936050204274849,59.0
927,B,Tb,"(86.0, 'B')","(26.0, 'Tb')",4.666047037614193,0.21431417041850315,0.3568071105820033,60.0
928,Tb,B,"(26.0, 'Tb')","(86.0, 'B')",4.666047037614193,0.21431417041850315,0.3568071105820033,60.0
929,B,Dy,"(86.0, 'B')","(24.0, 'Dy')",4.682415580718889,0.21356498216812925,0.39625237942986613,62.0
930,Dy,B,"(24.0, 'Dy')","(86.0, 'B')",4.682415580718889,0.21356498216812925,0.39625237942986613,62.0
931,B,Ho,"(86.0, 'B')","(23.0, 'Ho')",4.860349712272698,0.20574651191763738,0.3590086124500042,63.0
932,Ho,B,"(23.0, 'Ho')","(86.0, 'B')",4.860349712272698,0.20574651191763738,0.3590086124500042,63.0
933,B,Er,"(86.0, 'B')","(22.0, 'Er')",4.804524778121726,0.208137130347143,0.3319160532590419,64.0
934,Er,B,"(22.0, 'Er')","(86.0, 'B')",4.804524778121726,0.208137130347143,0.3319160532590419,64.0
935,B,Tm,"(86.0, 'B')","(21.0, 'Tm')",5.0279262161219975,0.1988891556907716,0.2589183970306976,65.0
936,Tm,B,"(21.0, 'Tm')","(86.0, 'B')",5.0279262161219975,0.1988891556907716,0.2589183970306976,65.0
937,B,Yb,"(86.0, 'B')","(17.0, 'Yb')",4.967052673942991,0.2013266348565156,0.2798454005733557,69.0
938,Yb,B,"(17.0, 'Yb')","(86.0, 'B')",4.967052673942991,0.2013266348565156,0.2798454005733557,69.0
939,B,Lu,"(86.0, 'B')","(20.0, 'Lu')",4.878270854734862,0.20499066775461994,0.33094725230761973,66.0
940,Lu,B,"(20.0, 'Lu')","(86.0, 'B')",4.878270854734862,0.20499066775461994,0.33094725230761973,66.0
941,B,Hf,"(86.0, 'B')","(50.0, 'Hf')",4.674875410399814,0.21390944404109286,0.3528104381887653,36.0
942,Hf,B,"(50.0, 'Hf')","(86.0, 'B')",4.674875410399814,0.21390944404109286,0.3528104381887653,36.0
943,B,Ta,"(86.0, 'B')","(52.0, 'Ta')",4.225368978358062,0.23666572200484856,0.3894255572364706,34.0
944,Ta,B,"(52.0, 'Ta')","(86.0, 'B')",4.225368978358062,0.23666572200484856,0.3894255572364706,34.0
945,B,W,"(86.0, 'B')","(55.0, 'W')",3.9417505941960096,0.253694386822048,0.3988290765942104,31.0
946,W,B,"(55.0, 'W')","(86.0, 'B')",3.9417505941960096,0.253694386822048,0.3988290765942104,31.0
947,B,Re,"(86.0, 'B')","(58.0, 'Re')",4.704700019349066,0.21255340316859525,0.33210829551380194,28.0
948,Re,B,"(58.0, 'Re')","(86.0, 'B')",4.704700019349066,0.21255340316859525,0.33210829551380194,28.0
949,B,Os,"(86.0, 'B')","(63.0, 'Os')",5.2274676875359605,0.19129721306251898,0.2821431226937261,23.0
950,Os,B,"(63.0, 'Os')","(86.0, 'B')",5.2274676875359605,0.19129721306251898,0.2821431226937261,23.0
951,B,Ir,"(86.0, 'B')","(66.0, 'Ir')",4.9284367415901205,0.202904095645825,0.26101238925008435,20.0
952,Ir,B,"(66.0, 'Ir')","(86.0, 'B')",4.9284367415901205,0.202904095645825,0.26101238925008435,20.0
953,B,Pt,"(86.0, 'B')","(68.0, 'Pt')",4.540914869264669,0.2202199399879819,0.2300057782630521,18.0
954,Pt,B,"(68.0, 'Pt')","(86.0, 'B')",4.540914869264669,0.2202199399879819,0.2300057782630521,18.0
955,B,Au,"(86.0, 'B')","(70.0, 'Au')",4.383634520435725,0.2281212074907654,0.24141857905183461,16.0
956,Au,B,"(70.0, 'Au')","(86.0, 'B')",4.383634520435725,0.2281212074907654,0.24141857905183461,16.0
957,B,Hg,"(86.0, 'B')","(74.0, 'Hg')",4.757981464789677,0.21017316006803827,0.2610140002661081,12.0
958,Hg,B,"(74.0, 'Hg')","(86.0, 'B')",4.757981464789677,0.21017316006803827,0.2610140002661081,12.0
959,B,Tl,"(86.0, 'B')","(78.0, 'Tl')",5.062199324426859,0.1975425967868659,0.26502523511405196,8.0
960,Tl,B,"(78.0, 'Tl')","(86.0, 'B')",5.062199324426859,0.1975425967868659,0.26502523511405196,8.0
961,B,Pb,"(86.0, 'B')","(82.0, 'Pb')",4.440073084943627,0.22522151795001283,0.3132722318708512,4.0
962,Pb,B,"(82.0, 'Pb')","(86.0, 'B')",4.440073084943627,0.22522151795001283,0.3132722318708512,4.0
963,B,Bi,"(86.0, 'B')","(87.0, 'Bi')",4.130156268420285,0.24212158935634734,0.40755821933386116,1.0
964,Bi,B,"(87.0, 'Bi')","(86.0, 'B')",4.130156268420285,0.24212158935634734,0.40755821933386116,1.0
