,ele_1,ele_2,mend_1,mend_2,euclid_dist,reciprocal_euclid_dist,pearson_corr,mend_diff
1248,At,N,"(96.0, 'At')","(100.0, 'N')",1.9507877297320806,0.5126134354645234,0.011538732048094996,4.0
1249,N,Rn,"(100.0, 'N')","(6.0, 'Rn')",1.9511282058160138,0.5125239833134253,-0.09017366702708032,94.0
1250,Rn,N,"(6.0, 'Rn')","(100.0, 'N')",1.9511282058160138,0.5125239833134253,-0.09017366702708032,94.0
1251,N,Fr,"(100.0, 'N')","(7.0, 'Fr')",1.9789076645708161,0.5053292874161863,-0.2813575926595536,93.0
1252,Fr,N,"(7.0, 'Fr')","(100.0, 'N')",1.9789076645708161,0.5053292874161863,-0.2813575926595536,93.0
1253,N,Ra,"(100.0, 'N')","(13.0, 'Ra')",1.9401213214020847,0.5154316840749532,-0.054532247439849246,87.0
1254,Ra,N,"(13.0, 'Ra')","(100.0, 'N')",1.9401213214020847,0.5154316840749532,-0.054532247439849246,87.0
1255,N,Ac,"(100.0, 'N')","(48.0, 'Ac')",3.6439538700449488,0.2744271842243889,-0.9141325565243918,52.0
1256,Ac,N,"(48.0, 'Ac')","(100.0, 'N')",3.6439538700449488,0.2744271842243889,-0.9141325565243918,52.0
1257,N,Th,"(100.0, 'N')","(47.0, 'Th')",3.448211451853344,0.2900054170003177,-0.9131643831498472,53.0
1258,Th,N,"(47.0, 'Th')","(100.0, 'N')",3.448211451853344,0.2900054170003177,-0.9131643831498472,53.0
1259,N,Pa,"(100.0, 'N')","(46.0, 'Pa')",3.4928551947786315,0.28629872818514523,-0.7944911878415748,54.0
1260,Pa,N,"(46.0, 'Pa')","(100.0, 'N')",3.4928551947786315,0.28629872818514523,-0.7944911878415748,54.0
1261,N,U,"(100.0, 'N')","(45.0, 'U')",3.0379622245921665,0.329168016608319,-0.7082145005012832,55.0
1262,U,N,"(45.0, 'U')","(100.0, 'N')",3.0379622245921665,0.329168016608319,-0.7082145005012832,55.0
1263,N,Np,"(100.0, 'N')","(44.0, 'Np')",3.0844921047424134,0.3242024832751226,-0.723174156618794,56.0
1264,Np,N,"(44.0, 'Np')","(100.0, 'N')",3.0844921047424134,0.3242024832751226,-0.723174156618794,56.0
1265,N,Pu,"(100.0, 'N')","(43.0, 'Pu')",2.983102726730874,0.3352214427747452,-0.7774691167833148,57.0
1266,Pu,N,"(43.0, 'Pu')","(100.0, 'N')",2.983102726730874,0.3352214427747452,-0.7774691167833148,57.0
1267,O,O,"(101.0, 'O')","(101.0, 'O')",0.0,inf,0.9999999999999999,0.0
1268,O,F,"(101.0, 'O')","(102.0, 'F')",1.0386224489574125,0.9628137741523087,0.8402364973611824,1.0
1269,F,O,"(102.0, 'F')","(101.0, 'O')",1.0386224489574125,0.9628137741523087,0.8402364973611824,1.0
1270,O,Ne,"(101.0, 'O')","(2.0, 'Ne')",1.378014516437802,0.7256817602945302,-0.19666422878783751,99.0
1271,Ne,O,"(2.0, 'Ne')","(101.0, 'O')",1.378014516437802,0.7256817602945302,-0.19666422878783751,99.0
1272,O,Na,"(101.0, 'O')","(11.0, 'Na')",1.173935263633413,0.8518357280664088,0.2911085231507346,90.0
1273,Na,O,"(11.0, 'Na')","(101.0, 'O')",1.173935263633413,0.8518357280664088,0.2911085231507346,90.0
1274,O,Mg,"(101.0, 'O')","(73.0, 'Mg')",1.3335355419388784,0.7498862749065254,-0.25610763589847396,28.0
1275,Mg,O,"(73.0, 'Mg')","(101.0, 'O')",1.3335355419388784,0.7498862749065254,-0.25610763589847396,28.0
1276,O,Al,"(101.0, 'O')","(80.0, 'Al')",1.6149136660549697,0.6192281488600402,-0.32170412900593937,21.0
1277,Al,O,"(80.0, 'Al')","(101.0, 'O')",1.6149136660549697,0.6192281488600402,-0.32170412900593937,21.0
1278,O,Si,"(101.0, 'O')","(85.0, 'Si')",1.3538185701237837,0.7386514131716829,-0.07910440660745033,16.0
1279,Si,O,"(85.0, 'Si')","(101.0, 'O')",1.3538185701237837,0.7386514131716829,-0.07910440660745033,16.0
1280,O,P,"(101.0, 'O')","(90.0, 'P')",1.177789424893823,0.8490482074842448,0.28579067969306476,11.0
1281,P,O,"(90.0, 'P')","(101.0, 'O')",1.177789424893823,0.8490482074842448,0.28579067969306476,11.0
1282,O,S,"(101.0, 'O')","(94.0, 'S')",0.7400499797513247,1.3512600869687545,0.717279233346649,7.0
1283,S,O,"(94.0, 'S')","(101.0, 'O')",0.7400499797513247,1.3512600869687545,0.717279233346649,7.0
1284,O,Cl,"(101.0, 'O')","(99.0, 'Cl')",0.6316496021430992,1.5831562255515388,0.8082254386662213,2.0
1285,Cl,O,"(99.0, 'Cl')","(101.0, 'O')",0.6316496021430992,1.5831562255515388,0.8082254386662213,2.0
1286,O,Ar,"(101.0, 'O')","(3.0, 'Ar')",1.6887079953459556,0.5921686891730124,-0.11216733565963918,98.0
1287,Ar,O,"(3.0, 'Ar')","(101.0, 'O')",1.6887079953459556,0.5921686891730124,-0.11216733565963918,98.0
1288,O,K,"(101.0, 'O')","(10.0, 'K')",0.9520478498079175,1.0503673740786845,0.5696599070612341,91.0
1289,K,O,"(10.0, 'K')","(101.0, 'O')",0.9520478498079175,1.0503673740786845,0.5696599070612341,91.0
1290,O,Ca,"(101.0, 'O')","(16.0, 'Ca')",1.2508558055396783,0.7994526591884448,0.2708278125684177,85.0
1291,Ca,O,"(16.0, 'Ca')","(101.0, 'O')",1.2508558055396783,0.7994526591884448,0.2708278125684177,85.0
1292,O,Sc,"(101.0, 'O')","(19.0, 'Sc')",1.7697958427095561,0.5650369245240179,-0.3776240618276114,82.0
1293,Sc,O,"(19.0, 'Sc')","(101.0, 'O')",1.7697958427095561,0.5650369245240179,-0.3776240618276114,82.0
1294,O,Ti,"(101.0, 'O')","(51.0, 'Ti')",1.9416409494560185,0.5150282807334517,-0.8202539444643555,50.0
1295,Ti,O,"(51.0, 'Ti')","(101.0, 'O')",1.9416409494560185,0.5150282807334517,-0.8202539444643555,50.0
1296,O,V,"(101.0, 'O')","(54.0, 'V')",1.9262802463322122,0.519135261810465,-0.8200591804600372,47.0
1297,V,O,"(54.0, 'V')","(101.0, 'O')",1.9262802463322122,0.519135261810465,-0.8200591804600372,47.0
1298,O,Cr,"(101.0, 'O')","(57.0, 'Cr')",1.996610030688521,0.5008489312533179,-0.6611474089434235,44.0
1299,Cr,O,"(57.0, 'Cr')","(101.0, 'O')",1.996610030688521,0.5008489312533179,-0.6611474089434235,44.0
1300,O,Mn,"(101.0, 'O')","(60.0, 'Mn')",1.7910179246414575,0.5583417040341399,-0.6908490249026666,41.0
1301,Mn,O,"(60.0, 'Mn')","(101.0, 'O')",1.7910179246414575,0.5583417040341399,-0.6908490249026666,41.0
1302,O,Fe,"(101.0, 'O')","(61.0, 'Fe')",1.973593879639724,0.5066898566702832,-0.46582651823699994,40.0
1303,Fe,O,"(61.0, 'Fe')","(101.0, 'O')",1.973593879639724,0.5066898566702832,-0.46582651823699994,40.0
1304,O,Co,"(101.0, 'O')","(64.0, 'Co')",2.1434855288363392,0.4665298582831499,-0.6810188324598413,37.0
1305,Co,O,"(64.0, 'Co')","(101.0, 'O')",2.1434855288363392,0.4665298582831499,-0.6810188324598413,37.0
1306,O,Ni,"(101.0, 'O')","(67.0, 'Ni')",2.136789313883208,0.4679918574577155,-0.5405635989265847,34.0
1307,Ni,O,"(67.0, 'Ni')","(101.0, 'O')",2.136789313883208,0.4679918574577155,-0.5405635989265847,34.0
1308,O,Cu,"(101.0, 'O')","(72.0, 'Cu')",2.3586559583453517,0.42397026851746605,-0.6492219481134858,29.0
1309,Cu,O,"(72.0, 'Cu')","(101.0, 'O')",2.3586559583453517,0.42397026851746605,-0.6492219481134858,29.0
1310,O,Zn,"(101.0, 'O')","(76.0, 'Zn')",1.861679458512929,0.5371493977802061,-0.4075461393613386,25.0
1311,Zn,O,"(76.0, 'Zn')","(101.0, 'O')",1.861679458512929,0.5371493977802061,-0.4075461393613386,25.0
1312,O,Ga,"(101.0, 'O')","(81.0, 'Ga')",1.4079825842552105,0.7102360577343194,-0.2105392153675968,20.0
1313,Ga,O,"(81.0, 'Ga')","(101.0, 'O')",1.4079825842552105,0.7102360577343194,-0.2105392153675968,20.0
1314,O,Ge,"(101.0, 'O')","(84.0, 'Ge')",1.3057875312939047,0.7658213729526887,-0.1349077802924641,17.0
1315,Ge,O,"(84.0, 'Ge')","(101.0, 'O')",1.3057875312939047,0.7658213729526887,-0.1349077802924641,17.0
1316,O,As,"(101.0, 'O')","(89.0, 'As')",1.1590443151899172,0.8627797806299954,0.20763962529695218,12.0
1317,As,O,"(89.0, 'As')","(101.0, 'O')",1.1590443151899172,0.8627797806299954,0.20763962529695218,12.0
1318,O,Se,"(101.0, 'O')","(93.0, 'Se')",0.9887075318713044,1.0114214444258582,0.451673886771785,8.0
1319,Se,O,"(93.0, 'Se')","(101.0, 'O')",0.9887075318713044,1.0114214444258582,0.451673886771785,8.0
1320,O,Br,"(101.0, 'O')","(98.0, 'Br')",0.6765345568031887,1.4781210951370676,0.793624310329375,3.0
1321,Br,O,"(98.0, 'Br')","(101.0, 'O')",0.6765345568031887,1.4781210951370676,0.793624310329375,3.0
1322,O,Kr,"(101.0, 'O')","(4.0, 'Kr')",2.608693136281842,0.38333370303005254,-0.3246894200667527,97.0
1323,Kr,O,"(4.0, 'Kr')","(101.0, 'O')",2.608693136281842,0.38333370303005254,-0.3246894200667527,97.0
1324,O,Rb,"(101.0, 'O')","(9.0, 'Rb')",1.0015675181009165,0.998434935166539,0.559810635596935,92.0
1325,Rb,O,"(9.0, 'Rb')","(101.0, 'O')",1.0015675181009165,0.998434935166539,0.559810635596935,92.0
1326,O,Sr,"(101.0, 'O')","(15.0, 'Sr')",1.1632060695173367,0.8596929006869283,0.4373825034745292,86.0
1327,Sr,O,"(15.0, 'Sr')","(101.0, 'O')",1.1632060695173367,0.8596929006869283,0.4373825034745292,86.0
1328,O,Y,"(101.0, 'O')","(25.0, 'Y')",1.6166218511781993,0.6185738484675292,-0.005577086633469978,76.0
1329,Y,O,"(25.0, 'Y')","(101.0, 'O')",1.6166218511781993,0.6185738484675292,-0.005577086633469978,76.0
1330,O,Zr,"(101.0, 'O')","(49.0, 'Zr')",1.810795945443409,0.5522433394642544,-0.47680370591289256,52.0
1331,Zr,O,"(49.0, 'Zr')","(101.0, 'O')",1.810795945443409,0.5522433394642544,-0.47680370591289256,52.0
1332,O,Nb,"(101.0, 'O')","(53.0, 'Nb')",1.8840964230220225,0.530758398445466,-0.7456995921416016,48.0
1333,Nb,O,"(53.0, 'Nb')","(101.0, 'O')",1.8840964230220225,0.530758398445466,-0.7456995921416016,48.0
1334,O,Mo,"(101.0, 'O')","(56.0, 'Mo')",1.945540249941923,0.5139960481567274,-0.7342862689215754,45.0
1335,Mo,O,"(56.0, 'Mo')","(101.0, 'O')",1.945540249941923,0.5139960481567274,-0.7342862689215754,45.0
1336,O,Tc,"(101.0, 'O')","(59.0, 'Tc')",2.2489005129121127,0.4446617332596429,-0.828457201632738,42.0
1337,Tc,O,"(59.0, 'Tc')","(101.0, 'O')",2.2489005129121127,0.4446617332596429,-0.828457201632738,42.0
1338,O,Ru,"(101.0, 'O')","(62.0, 'Ru')",2.3814431399446594,0.41991344795376395,-0.6363149141861848,39.0
1339,Ru,O,"(62.0, 'Ru')","(101.0, 'O')",2.3814431399446594,0.41991344795376395,-0.6363149141861848,39.0
1340,O,Rh,"(101.0, 'O')","(65.0, 'Rh')",1.8996245861342917,0.526419802785868,-0.31651684724969215,36.0
1341,Rh,O,"(65.0, 'Rh')","(101.0, 'O')",1.8996245861342917,0.526419802785868,-0.31651684724969215,36.0
1342,O,Pd,"(101.0, 'O')","(69.0, 'Pd')",1.8921900387410753,0.5284881431176579,-0.28311292492472595,32.0
1343,Pd,O,"(69.0, 'Pd')","(101.0, 'O')",1.8921900387410753,0.5284881431176579,-0.28311292492472595,32.0
1344,O,Ag,"(101.0, 'O')","(71.0, 'Ag')",2.4612827774464763,0.4062922022464549,-0.515638319025582,30.0
1345,Ag,O,"(71.0, 'Ag')","(101.0, 'O')",2.4612827774464763,0.4062922022464549,-0.515638319025582,30.0
1346,O,Cd,"(101.0, 'O')","(75.0, 'Cd')",1.6884583397738706,0.5922562472781688,-0.25175397662025906,26.0
1347,Cd,O,"(75.0, 'Cd')","(101.0, 'O')",1.6884583397738706,0.5922562472781688,-0.25175397662025906,26.0
1348,O,In,"(101.0, 'O')","(79.0, 'In')",1.5508038077398103,0.6448268923568296,-0.37544661386591194,22.0
1349,In,O,"(79.0, 'In')","(101.0, 'O')",1.5508038077398103,0.6448268923568296,-0.37544661386591194,22.0
1350,O,Sn,"(101.0, 'O')","(83.0, 'Sn')",1.4566098479736065,0.6865256344320142,-0.27837875514618043,18.0
1351,Sn,O,"(83.0, 'Sn')","(101.0, 'O')",1.4566098479736065,0.6865256344320142,-0.27837875514618043,18.0
1352,O,Sb,"(101.0, 'O')","(88.0, 'Sb')",1.2486929439946,0.8008373914574827,-0.0971393596888402,13.0
1353,Sb,O,"(88.0, 'Sb')","(101.0, 'O')",1.2486929439946,0.8008373914574827,-0.0971393596888402,13.0
1354,O,Te,"(101.0, 'O')","(92.0, 'Te')",1.231280911116221,0.8121623513950584,0.06071063944942858,9.0
1355,Te,O,"(92.0, 'Te')","(101.0, 'O')",1.231280911116221,0.8121623513950584,0.06071063944942858,9.0
1356,O,I,"(101.0, 'O')","(97.0, 'I')",0.9359292298402633,1.0684568534852488,0.511060761548086,4.0
1357,I,O,"(97.0, 'I')","(101.0, 'O')",0.9359292298402633,1.0684568534852488,0.511060761548086,4.0
1358,O,Xe,"(101.0, 'O')","(5.0, 'Xe')",3.2287565813874815,0.3097167515707467,-0.46984299791359246,96.0
1359,Xe,O,"(5.0, 'Xe')","(101.0, 'O')",3.2287565813874815,0.3097167515707467,-0.46984299791359246,96.0
1360,O,Cs,"(101.0, 'O')","(8.0, 'Cs')",1.144386763267807,0.8738304497200673,0.46665042904295023,93.0
1361,Cs,O,"(8.0, 'Cs')","(101.0, 'O')",1.144386763267807,0.8738304497200673,0.46665042904295023,93.0
1362,O,Ba,"(101.0, 'O')","(14.0, 'Ba')",1.1922859417548304,0.8387249777751971,0.5402063129317871,87.0
1363,Ba,O,"(14.0, 'Ba')","(101.0, 'O')",1.1922859417548304,0.8387249777751971,0.5402063129317871,87.0
1364,O,La,"(101.0, 'O')","(33.0, 'La')",1.578044749020862,0.6336955910917453,0.19676471584797262,68.0
1365,La,O,"(33.0, 'La')","(101.0, 'O')",1.578044749020862,0.6336955910917453,0.19676471584797262,68.0
1366,O,Ce,"(101.0, 'O')","(32.0, 'Ce')",1.7099983404188441,0.5847958891907823,-0.1397798665601948,69.0
1367,Ce,O,"(32.0, 'Ce')","(101.0, 'O')",1.7099983404188441,0.5847958891907823,-0.1397798665601948,69.0
1368,O,Pr,"(101.0, 'O')","(31.0, 'Pr')",1.5650352168883288,0.6389632573177769,0.17626065415929032,70.0
1369,Pr,O,"(31.0, 'Pr')","(101.0, 'O')",1.5650352168883288,0.6389632573177769,0.17626065415929032,70.0
1370,O,Nd,"(101.0, 'O')","(30.0, 'Nd')",1.5967318955682719,0.6262792161761779,0.13052299307420187,71.0
1371,Nd,O,"(30.0, 'Nd')","(101.0, 'O')",1.5967318955682719,0.6262792161761779,0.13052299307420187,71.0
1372,O,Pm,"(101.0, 'O')","(29.0, 'Pm')",1.601928739155376,0.6242474933855388,0.037341946363688296,72.0
1373,Pm,O,"(29.0, 'Pm')","(101.0, 'O')",1.601928739155376,0.6242474933855388,0.037341946363688296,72.0
1374,O,Sm,"(101.0, 'O')","(28.0, 'Sm')",1.61600220622119,0.6188110363650859,0.049827312876508975,73.0
1375,Sm,O,"(28.0, 'Sm')","(101.0, 'O')",1.61600220622119,0.6188110363650859,0.049827312876508975,73.0
1376,O,Eu,"(101.0, 'O')","(18.0, 'Eu')",1.4541758466157064,0.6876747419009147,0.18099419866564023,83.0
1377,Eu,O,"(18.0, 'Eu')","(101.0, 'O')",1.4541758466157064,0.6876747419009147,0.18099419866564023,83.0
1378,O,Gd,"(101.0, 'O')","(27.0, 'Gd')",1.5694019548969067,0.6371853921041468,0.0010386965707843004,74.0
1379,Gd,O,"(27.0, 'Gd')","(101.0, 'O')",1.5694019548969067,0.6371853921041468,0.0010386965707843004,74.0
1380,O,Tb,"(101.0, 'O')","(26.0, 'Tb')",1.6998715184713569,0.5882797547542121,-0.058391539759293024,75.0
1381,Tb,O,"(26.0, 'Tb')","(101.0, 'O')",1.6998715184713569,0.5882797547542121,-0.058391539759293024,75.0
1382,O,Dy,"(101.0, 'O')","(24.0, 'Dy')",1.6944979301122085,0.590145306305438,-0.0735085535607502,77.0
1383,Dy,O,"(24.0, 'Dy')","(101.0, 'O')",1.6944979301122085,0.590145306305438,-0.0735085535607502,77.0
1384,O,Ho,"(101.0, 'O')","(23.0, 'Ho')",1.7298034449955808,0.5781003633060487,-0.15529206773868048,78.0
1385,Ho,O,"(23.0, 'Ho')","(101.0, 'O')",1.7298034449955808,0.5781003633060487,-0.15529206773868048,78.0
1386,O,Er,"(101.0, 'O')","(22.0, 'Er')",1.7655428931763137,0.566398020611633,-0.1663457046052046,79.0
1387,Er,O,"(22.0, 'Er')","(101.0, 'O')",1.7655428931763137,0.566398020611633,-0.1663457046052046,79.0
1388,O,Tm,"(101.0, 'O')","(21.0, 'Tm')",1.811717560631618,0.5519624149645989,-0.23913236062909857,80.0
1389,Tm,O,"(21.0, 'Tm')","(101.0, 'O')",1.811717560631618,0.5519624149645989,-0.23913236062909857,80.0
1390,O,Yb,"(101.0, 'O')","(17.0, 'Yb')",1.3970255170728099,0.7158065388063217,0.2088900411080334,84.0
1391,Yb,O,"(17.0, 'Yb')","(101.0, 'O')",1.3970255170728099,0.7158065388063217,0.2088900411080334,84.0
1392,O,Lu,"(101.0, 'O')","(20.0, 'Lu')",1.8978721225979471,0.5269058900718381,-0.34607889857314295,81.0
1393,Lu,O,"(20.0, 'Lu')","(101.0, 'O')",1.8978721225979471,0.5269058900718381,-0.34607889857314295,81.0
1394,O,Hf,"(101.0, 'O')","(50.0, 'Hf')",2.2418606502283227,0.44605805445497015,-0.6819651317254225,51.0
1395,Hf,O,"(50.0, 'Hf')","(101.0, 'O')",2.2418606502283227,0.44605805445497015,-0.6819651317254225,51.0
1396,O,Ta,"(101.0, 'O')","(52.0, 'Ta')",2.2496752130750552,0.4445086091485675,-0.8756837063857549,49.0
1397,Ta,O,"(52.0, 'Ta')","(101.0, 'O')",2.2496752130750552,0.4445086091485675,-0.8756837063857549,49.0
1398,O,W,"(101.0, 'O')","(55.0, 'W')",2.3283897976655132,0.42948135273682203,-0.8851495235417747,46.0
1399,W,O,"(55.0, 'W')","(101.0, 'O')",2.3283897976655132,0.42948135273682203,-0.8851495235417747,46.0
1400,O,Re,"(101.0, 'O')","(58.0, 'Re')",2.6531657921994216,0.3769082214688966,-0.8884897962421712,43.0
1401,Re,O,"(58.0, 'Re')","(101.0, 'O')",2.6531657921994216,0.3769082214688966,-0.8884897962421712,43.0
1402,O,Os,"(101.0, 'O')","(63.0, 'Os')",2.83379676605685,0.3528834572676404,-0.8035541794711503,38.0
1403,Os,O,"(63.0, 'Os')","(101.0, 'O')",2.83379676605685,0.3528834572676404,-0.8035541794711503,38.0
1404,O,Ir,"(101.0, 'O')","(66.0, 'Ir')",1.7834017811100933,0.5607261417993772,-0.12154936904444005,35.0
1405,Ir,O,"(66.0, 'Ir')","(101.0, 'O')",1.7834017811100933,0.5607261417993772,-0.12154936904444005,35.0
1406,O,Pt,"(101.0, 'O')","(68.0, 'Pt')",1.6924224921923272,0.5908690085444456,-0.1847060661662419,33.0
1407,Pt,O,"(68.0, 'Pt')","(101.0, 'O')",1.6924224921923272,0.5908690085444456,-0.1847060661662419,33.0
1408,O,Au,"(101.0, 'O')","(70.0, 'Au')",1.7946522071566224,0.5572110273022545,-0.20116311965549333,31.0
1409,Au,O,"(70.0, 'Au')","(101.0, 'O')",1.7946522071566224,0.5572110273022545,-0.20116311965549333,31.0
1410,O,Hg,"(101.0, 'O')","(74.0, 'Hg')",1.8070003790490168,0.553403315015505,-0.2838054857753732,27.0
1411,Hg,O,"(74.0, 'Hg')","(101.0, 'O')",1.8070003790490168,0.553403315015505,-0.2838054857753732,27.0
1412,O,Tl,"(101.0, 'O')","(78.0, 'Tl')",1.5950838637488314,0.6269262843959559,-0.16686393539191405,23.0
1413,Tl,O,"(78.0, 'Tl')","(101.0, 'O')",1.5950838637488314,0.6269262843959559,-0.16686393539191405,23.0
1414,O,Pb,"(101.0, 'O')","(82.0, 'Pb')",1.3827557114847728,0.7231935414869644,-0.3161314679741052,19.0
1415,Pb,O,"(82.0, 'Pb')","(101.0, 'O')",1.3827557114847728,0.7231935414869644,-0.3161314679741052,19.0
1416,O,Bi,"(101.0, 'O')","(87.0, 'Bi')",1.5216872041663558,0.6571652815782478,-0.39050453743771796,14.0
1417,Bi,O,"(87.0, 'Bi')","(101.0, 'O')",1.5216872041663558,0.6571652815782478,-0.39050453743771796,14.0
1418,O,Po,"(101.0, 'O')","(91.0, 'Po')",1.1517467912226624,0.8682463954932558,-0.5242681487501171,10.0
1419,Po,O,"(91.0, 'Po')","(101.0, 'O')",1.1517467912226624,0.8682463954932558,-0.5242681487501171,10.0
1420,O,At,"(101.0, 'O')","(96.0, 'At')",1.0730431577159805,0.9319289655865697,0.4129683597029419,5.0
1421,At,O,"(96.0, 'At')","(101.0, 'O')",1.0730431577159805,0.9319289655865697,0.4129683597029419,5.0
1422,O,Rn,"(101.0, 'O')","(6.0, 'Rn')",1.0853282515484048,0.9213802354940364,0.0541968949557589,95.0
1423,Rn,O,"(6.0, 'Rn')","(101.0, 'O')",1.0853282515484048,0.9213802354940364,0.0541968949557589,95.0
1424,O,Fr,"(101.0, 'O')","(7.0, 'Fr')",1.0707445378252811,0.9339295832701928,0.1781285461335502,94.0
1425,Fr,O,"(7.0, 'Fr')","(101.0, 'O')",1.0707445378252811,0.9339295832701928,0.1781285461335502,94.0
1426,O,Ra,"(101.0, 'O')","(13.0, 'Ra')",1.109969027053548,0.9009260399405336,-0.28264116618256957,88.0
1427,Ra,O,"(13.0, 'Ra')","(101.0, 'O')",1.109969027053548,0.9009260399405336,-0.28264116618256957,88.0
1428,O,Ac,"(101.0, 'O')","(48.0, 'Ac')",2.065700875350652,0.4840971952583649,0.0389827476990333,53.0
1429,Ac,O,"(48.0, 'Ac')","(101.0, 'O')",2.065700875350652,0.4840971952583649,0.0389827476990333,53.0
1430,O,Th,"(101.0, 'O')","(47.0, 'Th')",2.1879125294893247,0.4570566631534431,-0.30778442078964063,54.0
1431,Th,O,"(47.0, 'Th')","(101.0, 'O')",2.1879125294893247,0.4570566631534431,-0.30778442078964063,54.0
1432,O,Pa,"(101.0, 'O')","(46.0, 'Pa')",2.523896717320906,0.39621272658949813,-0.5569622680457851,55.0
1433,Pa,O,"(46.0, 'Pa')","(101.0, 'O')",2.523896717320906,0.39621272658949813,-0.5569622680457851,55.0
1434,O,U,"(101.0, 'O')","(45.0, 'U')",2.200242580543955,0.45449534012416715,-0.6347497731634273,56.0
1435,U,O,"(45.0, 'U')","(101.0, 'O')",2.200242580543955,0.45449534012416715,-0.6347497731634273,56.0
1436,O,Np,"(101.0, 'O')","(44.0, 'Np')",2.140941892755045,0.46708413870736215,-0.48533596306194016,57.0
1437,Np,O,"(44.0, 'Np')","(101.0, 'O')",2.140941892755045,0.46708413870736215,-0.48533596306194016,57.0
1438,O,Pu,"(101.0, 'O')","(43.0, 'Pu')",1.8536120117930015,0.5394872247470487,-0.26942105049552845,58.0
1439,Pu,O,"(43.0, 'Pu')","(101.0, 'O')",1.8536120117930015,0.5394872247470487,-0.26942105049552845,58.0
1440,F,F,"(102.0, 'F')","(102.0, 'F')",0.0,inf,1.0,0.0
1441,F,Ne,"(102.0, 'F')","(2.0, 'Ne')",1.802725782538706,0.5547155367089388,0.13257601611370032,100.0
1442,Ne,F,"(2.0, 'Ne')","(102.0, 'F')",1.802725782538706,0.5547155367089388,0.13257601611370032,100.0
1443,F,Na,"(102.0, 'F')","(11.0, 'Na')",1.6545815792406542,0.6043824085476253,0.3778557823103812,91.0
1444,Na,F,"(11.0, 'Na')","(102.0, 'F')",1.6545815792406542,0.6043824085476253,0.3778557823103812,91.0
1445,F,Mg,"(102.0, 'F')","(73.0, 'Mg')",1.737825122035718,0.5754318931864577,0.2029466569749902,29.0
1446,Mg,F,"(73.0, 'Mg')","(102.0, 'F')",1.737825122035718,0.5754318931864577,0.2029466569749902,29.0
1447,F,Al,"(102.0, 'F')","(80.0, 'Al')",1.9487808231743027,0.5131413384759883,0.037517561961510626,22.0
1448,Al,F,"(80.0, 'Al')","(102.0, 'F')",1.9487808231743027,0.5131413384759883,0.037517561961510626,22.0
1449,F,Si,"(102.0, 'F')","(85.0, 'Si')",1.8899064924061824,0.5291267076006626,0.022841884060393322,17.0
1450,Si,F,"(85.0, 'Si')","(102.0, 'F')",1.8899064924061824,0.5291267076006626,0.022841884060393322,17.0
1451,F,P,"(102.0, 'F')","(90.0, 'P')",1.8393680090139897,0.5436649953132866,0.1442613074784087,12.0
1452,P,F,"(90.0, 'P')","(102.0, 'F')",1.8393680090139897,0.5436649953132866,0.1442613074784087,12.0
1453,F,S,"(102.0, 'F')","(94.0, 'S')",1.471717058388174,0.6794784325563237,0.5535197631232726,8.0
1454,S,F,"(94.0, 'S')","(102.0, 'F')",1.471717058388174,0.6794784325563237,0.5535197631232726,8.0
1455,F,Cl,"(102.0, 'F')","(99.0, 'Cl')",1.074088148091183,0.9310222832056672,0.9034176987028801,3.0
1456,Cl,F,"(99.0, 'Cl')","(102.0, 'F')",1.074088148091183,0.9310222832056672,0.9034176987028801,3.0
1457,F,Ar,"(102.0, 'F')","(3.0, 'Ar')",2.4322344165664984,0.41114458096175843,-0.3404365089814839,99.0
1458,Ar,F,"(3.0, 'Ar')","(102.0, 'F')",2.4322344165664984,0.41114458096175843,-0.3404365089814839,99.0
1459,F,K,"(102.0, 'F')","(10.0, 'K')",1.5294733668574703,0.6538198190757961,0.52343017034552,92.0
1460,K,F,"(10.0, 'K')","(102.0, 'F')",1.5294733668574703,0.6538198190757961,0.52343017034552,92.0
1461,F,Ca,"(102.0, 'F')","(16.0, 'Ca')",1.3312782051433674,0.7511577941684311,0.6801982789571878,86.0
1462,Ca,F,"(16.0, 'Ca')","(102.0, 'F')",1.3312782051433674,0.7511577941684311,0.6801982789571878,86.0
1463,F,Sc,"(102.0, 'F')","(19.0, 'Sc')",2.020231382771171,0.49499280554106145,0.037777447167420965,83.0
1464,Sc,F,"(19.0, 'Sc')","(102.0, 'F')",2.020231382771171,0.49499280554106145,0.037777447167420965,83.0
1465,F,Ti,"(102.0, 'F')","(51.0, 'Ti')",2.3700797976385015,0.42192672204386505,-0.47818264270239247,51.0
