0,Ag1+,Ag2+,Ag3+,Al3+,As3+,Au1+,Au3+,B3+,Ba2+,Be2+,Bi3+,Br1-,Br3+,Ca2+,Cd2+,Ce3+,Ce4+,Cl1-,Co2+,Co3+,Co4+,Cr2+,Cr3+,Cr4+,Cs1+,Cu1+,Cu2+,Cu3+,Dy2+,Dy3+,Er3+,Eu2+,Eu3+,F1-,Fe2+,Fe3+,Fe4+,Ga3+,Gd3+,Ge2+,Ge4+,H1+,Hf4+,Hg1+,Hg2+,Ho3+,I1-,In3+,Ir3+,Ir4+,K1+,La3+,Li1+,Lu3+,Mg2+,Mn2+,Mn3+,Mn4+,Mo3+,Mo4+,N3-,Na1+,Nb3+,Nb4+,Nd2+,Nd3+,Ni2+,Ni3+,Ni4+,O2-,Os4+,P3+,Pb2+,Pb4+,Pd1+,Pd2+,Pd4+,Pr3+,Pr4+,Pt2+,Pt4+,Rb1+,Re4+,Rh3+,Rh4+,Ru3+,Ru4+,S2-,Sb3+,Sc3+,Se2-,Si4+,Sm2+,Sm3+,Sn4+,Sr2+,Ta3+,Ta4+,Tb3+,Tb4+,Te2-,Te4+,Ti2+,Ti3+,Ti4+,Tl1+,Tl3+,Tm2+,Tm3+,V2+,V3+,V4+,W4+,Y3+,Yb2+,Yb3+,Zn2+,Zr4+
N3-,7.34545607620727e-05,7.134825888747661e-05,6.916499220298971e-05,6.495855089307466e-05,6.701430909830665e-05,7.512408360510502e-05,6.998930597943184e-05,5.778057007934387e-05,7.521256214190267e-05,6.140204136686641e-05,7.316996322304881e-05,7.246330623865416e-05,6.718936335629138e-05,7.417900263969198e-05,7.29454883763212e-05,7.42659516771092e-05,7.300265338393553e-05,7.385377945933158e-05,6.920360353979644e-05,6.701430909830665e-05,6.489445559072952e-05,7.006159562981808e-05,6.762018128909125e-05,6.518168292338322e-05,7.401576800524008e-05,6.753480403262209e-05,6.787392567705185e-05,6.629887128137837e-05,7.400366247550126e-05,7.285927522696915e-05,7.262571171479883e-05,7.47405368204644e-05,7.32235607997304e-05,7.495026288039262e-05,6.935697213212662e-05,6.757754214027909e-05,6.710202922031782e-05,6.641977857128049e-05,7.311805824809424e-05,6.947086231788238e-05,6.479802871184158e-05,4.789512557264056e-05,6.931879190296619e-05,7.361306145069366e-05,7.238172686702317e-05,7.314172862864042e-05,6.931879190296618e-05,7.020482913493434e-05,6.869334798729736e-05,6.778974387415251e-05,7.519691245365615e-05,7.439988390266019e-05,6.986783166213232e-05,7.242718735280668e-05,6.916499220298971e-05,7.054120398128186e-05,6.727630970109864e-05,6.479802871184158e-05,6.885225706212583e-05,6.820661547423804e-05,7.521485038089294e-05,7.403467110113078e-05,6.931879190296619e-05,6.954624501616723e-05,7.499540531320822e-05,7.401274718370295e-05,6.718936335629138e-05,6.701430909830665e-05,6.518168292338322e-05,7.514666420358314e-05,6.787392567705185e-05,6.440895086587356e-05,7.491935119773839e-05,7.011551889358136e-05,6.718936335629138e-05,6.976976393505752e-05,6.762018128909125e-05,7.376242539567403e-05,7.183920247898341e-05,6.900947621544376e-05,6.778974387415251e-05,7.48005011438846e-05,6.787392567705185e-05,6.845184504039147e-05,6.736286645594528e-05,6.869334798729736e-05,6.770516182500071e-05,7.361306145069364e-05,7.006159562981808e-05,7.058938027323743e-05,7.224327285078448e-05,6.217771945013552e-05,7.481116483072187e-05,7.366108027060918e-05,6.875711355513828e-05,7.490403486859639e-05,6.931879190296619e-05,6.869334798729736e-05,7.297334111042424e-05,7.075959749705572e-05,6.916499220298971e-05,6.926771683981831e-05,7.128473627378988e-05,6.853276235582715e-05,6.681553695486955e-05,7.500571630793842e-05,7.143221553454508e-05,7.344206973823711e-05,7.262658634148527e-05,7.034625808180608e-05,6.804108153999394e-05,6.753480403262209e-05,6.837051365132102e-05,7.276301736645697e-05,7.361306145069366e-05,7.240904470934841e-05,6.947086231788238e-05,6.97204352523455e-05
Na1+,7.515535592168378e-05,7.440615410689155e-05,7.322323000206937e-05,7.040298734424637e-05,7.184768847860031e-05,7.459444072178503e-05,7.370121218389863e-05,6.471510722480128e-05,7.392978507234881e-05,6.7689005724648e-05,7.509300706614186e-05,6.79457616159795e-05,7.196544832702045e-05,7.521003943909917e-05,7.503245746751109e-05,7.520198039329193e-05,7.5048732365451e-05,7.02656632144034e-05,7.32463221783616e-05,7.184768847860031e-05,7.035629077753064e-05,7.374152157632802e-05,7.22512680416725e-05,7.056482862487851e-05,7.056810556090312e-05,7.219508965872614e-05,7.24168269152503e-05,7.13572947479641e-05,7.521464443653304e-05,7.500687897610022e-05,7.493179271823767e-05,7.505432925999217e-05,7.510606334453931e-05,7.488400606576554e-05,7.333739713594362e-05,7.222324067898801e-05,7.190681228072814e-05,7.144116059918012e-05,7.50798280420561e-05,7.340434142637902e-05,7.028586742009179e-05,5.582217827074555e-05,7.331482270954232e-05,7.518181496418145e-05,7.484523138862815e-05,7.508590217063982e-05,6.349993672227089e-05,7.382055579063412e-05,7.293608929884403e-05,7.236213787692649e-05,7.373005843547787e-05,7.518046881691368e-05,7.363285917808228e-05,7.486194174336454e-05,7.322323000206937e-05,7.400158128691498e-05,7.2023595345278e-05,7.028586742009179e-05,7.303385498640984e-05,7.263058285401438e-05,7.403467110113078e-05,7.521485038089294e-05,7.331482270954232e-05,7.34483205709441e-05,7.482912456623614e-05,7.521474705110022e-05,7.196544832702045e-05,7.184768847860031e-05,7.056482862487851e-05,7.452995957990276e-05,7.24168269152503e-05,6.999966044806254e-05,7.491675285929029e-05,7.377140723610829e-05,7.196544832702045e-05,7.357712557094002e-05,7.22512680416725e-05,7.52003587407706e-05,7.462768915082618e-05,7.31295713531363e-05,7.236213787692649e-05,7.226324187637263e-05,7.24168269152503e-05,7.278561708237934e-05,7.208125207320835e-05,7.293608929884403e-05,7.230695118509923e-05,6.98328978869296e-05,7.374152157632802e-05,7.402695573159186e-05,6.760800878590354e-05,6.830047275454167e-05,7.500861692680306e-05,7.518849583324588e-05,7.297544094779387e-05,7.493175041943246e-05,7.331482270954232e-05,7.293608929884403e-05,7.504045706265e-05,7.411544003227927e-05,6.329754891652699e-05,7.328452185656856e-05,7.437601377861783e-05,7.283628285945269e-05,7.171288322309283e-05,7.285545054261237e-05,7.444549704066767e-05,7.51530009008802e-05,7.493208872188874e-05,7.389747144781567e-05,7.252470727491146e-05,7.219508965872614e-05,7.273444440805782e-05,7.497692203059595e-05,7.518181496418145e-05,7.485530364939545e-05,7.340434142637902e-05,7.354890911486906e-05
Nb3+,7.391905727149729e-05,7.497947575008963e-05,7.521372913508926e-05,7.450803363905377e-05,7.499540531320822e-05,7.062365413127849e-05,7.519214841086862e-05,7.141130582818631e-05,6.909855188941069e-05,7.320111740576452e-05,7.414500670039962e-05,5.9807631137033916e-05,7.502559692488473e-05,7.312280261197277e-05,7.429904960357608e-05,7.299615545524415e-05,7.426163899929544e-05,6.300628320930529e-05,7.521421967807166e-05,7.499540531320822e-05,7.448927721760424e-05,7.518682424963191e-05,7.50913336395053e-05,7.45717728709121e-05,6.344705076726746e-05,7.507930091549992e-05,7.512408360510502e-05,7.485243995509897e-05,7.335344229507163e-05,7.435327296045167e-05,7.448786072886984e-05,7.208453190862035e-05,7.410524777697406e-05,7.145827805448367e-05,7.521478030254052e-05,7.508538699419628e-05,7.50107791525158e-05,7.487872907447878e-05,7.418237267957815e-05,7.521372913508926e-05,7.446068893194025e-05,6.479802871184158e-05,7.521485038089294e-05,7.377565235418821e-05,7.461117799828406e-05,7.41654687305036e-05,5.4261669630474085e-05,7.517449606043002e-05,7.519691245365615e-05,7.511372523440718e-05,6.869334798729736e-05,7.27817360369973e-05,7.51997772521525e-05,7.458943812558163e-05,7.521372913508926e-05,7.513577628212276e-05,7.503985829955378e-05,7.446068893194025e-05,7.520475977036738e-05,7.515992898838638e-05,6.931879190296619e-05,7.331482270954232e-05,7.521485038089294e-05,7.521232760133965e-05,7.128473627378988e-05,7.334221763659123e-05,7.502559692488473e-05,7.499540531320822e-05,7.45717728709121e-05,7.045809383697765e-05,7.512408360510502e-05,7.43409041301383e-05,7.156683320505421e-05,7.518246362210353e-05,7.502559692488473e-05,7.520475977036738e-05,7.50913336395053e-05,7.362693236731953e-05,7.483207843362685e-05,7.52103654979653e-05,7.511372523440718e-05,6.6070403237572e-05,7.512408360510502e-05,7.518094008897259e-05,7.50535629581404e-05,7.519691245365615e-05,7.510280849791463e-05,6.238662324428114e-05,7.518682424963191e-05,7.512905333047366e-05,5.9363501722121654e-05,7.352861199696271e-05,7.189839585608776e-05,7.37293692770962e-05,7.520032033060778e-05,7.16180094828554e-05,7.521485038089294e-05,7.519691245365615e-05,7.428097050857054e-05,7.510280849791463e-05,5.402195805129211e-05,7.521472579720043e-05,7.499540531320822e-05,7.518682424963191e-05,7.495878285231076e-05,6.707283197766151e-05,7.495737248952628e-05,7.392978507234882e-05,7.448738826349704e-05,7.515992898838638e-05,7.514312433587323e-05,7.507930091549992e-05,7.517449606043002e-05,7.441084112809721e-05,7.377565235418821e-05,7.459817965029352e-05,7.521372913508926e-05,7.520687744057407e-05
Nb4+,7.402953024736183e-05,7.502559692488473e-05,7.520784286883937e-05,7.442172538881803e-05,7.494595088668467e-05,7.082687539219263e-05,7.520475977036738e-05,7.1220739357155e-05,6.93297115773727e-05,7.305912198086847e-05,7.424538106598724e-05,6.013820059034079e-05,7.497947575008963e-05,7.32627374653315e-05,7.439186920102044e-05,7.314015460505712e-05,7.435635163386331e-05,6.33120463718478e-05,7.520917424588964e-05,7.494595088668467e-05,7.440188155112319e-05,7.520111627148512e-05,7.50535629581404e-05,7.448927721760424e-05,6.374877551635933e-05,7.503985829955378e-05,7.50913336395053e-05,7.478969961239798e-05,7.348560199610851e-05,7.444327488637104e-05,7.45704381869692e-05,7.225446328828157e-05,7.420747655271036e-05,7.164347227886047e-05,7.521309844167003e-05,7.504678023777246e-05,7.496299081864125e-05,7.481819734555654e-05,7.428097050857054e-05,7.5214570067875e-05,7.437166376177877e-05,6.450672197241899e-05,7.521232760133965e-05,7.389204787650714e-05,7.468629299688166e-05,7.42648744067533e-05,5.462017936476812e-05,7.519214841086862e-05,7.518094008897259e-05,7.507930091549992e-05,6.893107870958851e-05,7.293232448453681e-05,7.520958689970145e-05,7.466592256341933e-05,7.520784286883937e-05,7.516148640976797e-05,7.499540531320822e-05,7.437166376177877e-05,7.519214841086862e-05,7.513388337858218e-05,6.954624501616723e-05,7.34483205709441e-05,7.521232760133965e-05,7.521485038089294e-05,7.14738757353156e-05,7.347476785599853e-05,7.497947575008963e-05,7.494595088668467e-05,7.448927721760424e-05,7.066463091320589e-05,7.50913336395053e-05,7.424538106598724e-05,7.174950102367737e-05,7.519801593308868e-05,7.497947575008963e-05,7.521232760133965e-05,7.50535629581404e-05,7.374913973052949e-05,7.489150495079679e-05,7.520111627148512e-05,7.507930091549992e-05,6.634428872390767e-05,7.50913336395053e-05,7.515992898838638e-05,7.50107791525158e-05,7.518094008897259e-05,7.50667105946525e-05,6.269779061663492e-05,7.520111627148512e-05,7.51559375431605e-05,5.969695567999791e-05,7.33980161814852e-05,7.207304546313769e-05,7.384760727157287e-05,7.518569221342474e-05,7.179946998693816e-05,7.521232760133965e-05,7.518094008897259e-05,7.437470993477616e-05,7.513388337858218e-05,5.4381315988129475e-05,7.521108181548694e-05,7.503985829955378e-05,7.516749230805137e-05,7.490558380815213e-05,6.733405760287728e-05,7.500571630793842e-05,7.403980104927127e-05,7.456999298884089e-05,7.518094008897259e-05,7.511372523440718e-05,7.503985829955378e-05,7.515180627048142e-05,7.449774756338244e-05,7.389204787650714e-05,7.467411645304108e-05,7.5214570067875e-05,7.5213324244879e-05
Nd2+,7.446891253326977e-05,7.292902784291091e-05,7.115626951697706e-05,6.750625709323461e-05,6.931879190296618e-05,7.518682424963191e-05,7.183920247898341e-05,6.090076249263762e-05,7.494841912802686e-05,6.427807458465315e-05,7.427776208198467e-05,7.075959749705572e-05,6.947086231788237e-05,7.491020755415258e-05,7.41220444620893e-05,7.495680726547431e-05,7.416207181954326e-05,7.257032854927781e-05,7.118856346593118e-05,6.931879190296618e-05,6.744903182843317e-05,7.189839585608776e-05,6.984338858007478e-05,6.770516182500071e-05,7.27953068211543e-05,6.976976393505752e-05,7.006159562981808e-05,6.869334798729736e-05,7.481116483072187e-05,7.40612276898086e-05,7.389394735978497e-05,7.516602440427171e-05,7.431433292923013e-05,7.521273053961777e-05,7.13165569543489e-05,6.980663159058895e-05,6.939504407849417e-05,6.879947448204327e-05,7.424211330516778e-05,7.141130582818631e-05,6.736286645594528e-05,5.135285373734993e-05,7.128473627378988e-05,7.45717728709121e-05,7.371566894029717e-05,7.425839819781048e-05,6.701430909830665e-05,7.201531861682553e-05,7.075959749705572e-05,6.998930597943184e-05,7.485243995509897e-05,7.50246263799515e-05,7.173946684467931e-05,7.374913973052948e-05,7.115626951697706e-05,7.228791568752329e-05,6.954624501616723e-05,6.736286645594528e-05,7.089368883432396e-05,7.034625808180608e-05,7.499540531320822e-05,7.482912456623614e-05,7.128473627378988e-05,7.14738757353156e-05,7.521485038089294e-05,7.481644496380594e-05,6.947086231788237e-05,6.931879190296618e-05,6.770516182500071e-05,7.51717617178521e-05,7.006159562981808e-05,6.701430909830665e-05,7.520917424588964e-05,7.194247098876606e-05,6.947086231788237e-05,7.16587097915943e-05,6.984338858007478e-05,7.466592256341933e-05,7.330834905926173e-05,7.102591663019627e-05,6.998930597943184e-05,7.398539300486917e-05,7.006159562981808e-05,7.05549915747722e-05,6.962119057638213e-05,7.075959749705572e-05,6.9916569780247e-05,7.224327285078448e-05,7.189839585608776e-05,7.23267177711461e-05,7.04858703934244e-05,6.499054154363682e-05,7.518682424963191e-05,7.46023540001315e-05,7.081345692333896e-05,7.520687744057407e-05,7.128473627378988e-05,7.075959749705572e-05,7.414157756899421e-05,7.246330623865416e-05,6.683771814798555e-05,7.124212427807144e-05,7.287930637906804e-05,7.062365413127849e-05,6.9145646296111e-05,7.436147072246867e-05,7.299452955211829e-05,7.446068893194025e-05,7.389458022573596e-05,7.21302809450775e-05,7.020482913493434e-05,6.976976393505752e-05,7.048587039342438e-05,7.399271679736096e-05,7.45717728709121e-05,7.373579539133251e-05,7.141130582818631e-05,7.16180094828554e-05
Nd3+,7.516020874048246e-05,7.442418890520386e-05,7.325125369060321e-05,7.044533849667281e-05,7.188364317184001e-05,7.457842580333407e-05,7.372574865176443e-05,6.477386895002463e-05,7.390693660344395e-05,6.774045287381778e-05,7.509999209744205e-05,6.789490838375207e-05,7.200081027627093e-05,7.520852607253955e-05,7.504102162219979e-05,7.519957102972406e-05,7.505690209976832e-05,7.022260668906729e-05,7.327418890526447e-05,7.188364317184001e-05,7.039882622987506e-05,7.376573764031867e-05,7.228513480449843e-05,7.060653156879416e-05,7.052624673351239e-05,7.222925695757413e-05,7.244978767202789e-05,7.139558876192001e-05,7.521483286129871e-05,7.501602864265127e-05,7.494247633346861e-05,7.504609430812243e-05,7.511265868329226e-05,7.487224894134251e-05,7.3364634494161e-05,7.225725780234932e-05,7.194247098876606e-05,7.14790683190559e-05,7.508718562982055e-05,7.343110518314818e-05,7.032867856433891e-05,5.589360267690638e-05,7.334221763659123e-05,7.51854057044885e-05,7.485744401929523e-05,7.509309043860286e-05,6.343862919262004e-05,7.38441294505292e-05,7.296598428882605e-05,7.239540136253105e-05,7.370555627082934e-05,7.517659723556801e-05,7.365792844616926e-05,7.487387473544052e-05,7.325125369060321e-05,7.402360478645764e-05,7.205865976816479e-05,7.032867856433891e-05,7.30631287590706e-05,7.266232557294578e-05,7.401274718370295e-05,7.521474705110022e-05,7.334221763659123e-05,7.347476785599853e-05,7.481644496380594e-05,7.521485038089294e-05,7.200081027627093e-05,7.188364317184001e-05,7.060653156879416e-05,7.45131492081985e-05,7.244978767202789e-05,7.004356516550253e-05,7.490558380815213e-05,7.379538264610803e-05,7.200081027627093e-05,7.360261997534132e-05,7.228513480449843e-05,7.520270249529542e-05,7.46430752510623e-05,7.315822134115552e-05,7.239540136253105e-05,7.222925695757413e-05,7.244978767202789e-05,7.281643897075069e-05,7.211601820819245e-05,7.296598428882605e-05,7.234051667478637e-05,6.978821158385285e-05,7.376573764031867e-05,7.404875220988399e-05,6.755618544245261e-05,6.835011630454132e-05,7.499930088575703e-05,7.519169217152578e-05,7.300508776226879e-05,7.492086167374747e-05,7.334221763659123e-05,7.296598428882605e-05,7.504882967349485e-05,7.41364238082058e-05,6.323586444347194e-05,7.331212664105773e-05,7.439437793838445e-05,7.286679644733448e-05,7.174950102367737e-05,7.282486716142451e-05,7.446309206877415e-05,7.515795074561727e-05,7.494276672683259e-05,7.392040062119382e-05,7.255706042473117e-05,7.222925695757413e-05,7.276557392269912e-05,7.498671280187219e-05,7.51854057044885e-05,7.486734851931642e-05,7.343110518314818e-05,7.357461571391645e-05
Ni2+,7.276374794028837e-05,7.437166376177877e-05,7.50535629581404e-05,7.50490566150975e-05,7.521372913508926e-05,6.869334798729736e-05,7.487224894134251e-05,7.287930637906804e-05,6.693881458182532e-05,7.42344675712381e-05,7.307512771725459e-05,5.685775499915438e-05,7.521485038089294e-05,7.171935814858297e-05,7.329320274069663e-05,7.155861402186126e-05,7.323973759684677e-05,6.024789779561814e-05,7.504678023777246e-05,7.521372913508926e-05,7.503985829955378e-05,7.485243995509897e-05,7.520784286883937e-05,7.507930091549992e-05,6.0720339125149926e-05,7.52103654979653e-05,7.519691245365615e-05,7.518682424963191e-05,7.201531861682553e-05,7.337133422670652e-05,7.356898689452798e-05,7.04302442321944e-05,7.301966716318504e-05,6.967711191854978e-05,7.501825756803016e-05,7.520917424588964e-05,7.5214570067875e-05,7.519379866603168e-05,7.312754183300595e-05,7.499540531320822e-05,7.502559692488473e-05,6.718936335629138e-05,7.502559692488473e-05,7.257032854927781e-05,7.37557898993977e-05,7.310379430980113e-05,5.110770402074424e-05,7.481116483072187e-05,7.512408360510502e-05,7.520111627148512e-05,6.647998452912158e-05,7.128898588599917e-05,7.490403486859639e-05,7.372239241080093e-05,7.50535629581404e-05,7.470310963231998e-05,7.5214570067875e-05,7.502559692488473e-05,7.510280849791463e-05,7.517449606043002e-05,6.718936335629138e-05,7.196544832702045e-05,7.502559692488473e-05,7.497947575008963e-05,6.947086231788237e-05,7.200081027627093e-05,7.521485038089294e-05,7.521372913508926e-05,7.507930091549992e-05,6.850044522722481e-05,7.519691245365615e-05,7.496299081864125e-05,6.980663159058895e-05,7.483722058956453e-05,7.521485038089294e-05,7.492835633436815e-05,7.520784286883937e-05,7.237259324105141e-05,7.41104739438341e-05,7.507930091549992e-05,7.520111627148512e-05,6.356472479404029e-05,7.519691245365615e-05,7.515180627048142e-05,7.521372913508926e-05,7.512408360510502e-05,7.520475977036738e-05,5.958604089388896e-05,7.485243995509897e-05,7.468629299688165e-05,5.6391800393350646e-05,7.446068893194025e-05,7.020482913493434e-05,7.250849968110176e-05,7.511584158539531e-05,6.986783166213232e-05,7.502559692488473e-05,7.512408360510502e-05,7.326732192236164e-05,7.462403955519802e-05,5.0862208142675535e-05,7.503516634987218e-05,7.440188155112319e-05,7.514312433587323e-05,7.520978738798385e-05,6.46689325695984e-05,7.433053062782349e-05,7.277833770887478e-05,7.356828263694131e-05,7.476768325687009e-05,7.518682424963191e-05,7.52103654979653e-05,7.515992898838638e-05,7.345518419579082e-05,7.257032854927781e-05,7.373579539133251e-05,7.499540531320822e-05,7.494014764126934e-05
Ni3+,7.266046349662107e-05,7.430960333875226e-05,7.502559692488473e-05,7.507516608345899e-05,7.521485038089294e-05,6.853276235582715e-05,7.483207843362685e-05,7.297823927078574e-05,6.676156950213361e-05,7.429904960357608e-05,7.297823927078574e-05,5.662514253723624e-05,7.521372913508926e-05,7.159757905383996e-05,7.320111740576452e-05,7.143430358803929e-05,7.314644726790469e-05,6.00282556849885e-05,7.501825756803016e-05,7.521485038089294e-05,7.50667105946525e-05,7.481116483072187e-05,7.520111627148512e-05,7.510280849791463e-05,6.050288293425958e-05,7.520475977036738e-05,7.518682424963191e-05,7.519691245365615e-05,7.189839585608776e-05,7.32810442419794e-05,7.348343777889959e-05,7.028990382605929e-05,7.292160211164296e-05,6.952744026104576e-05,7.498750997519711e-05,7.520300806617965e-05,7.5214570067875e-05,7.520239303305393e-05,7.30317814636056e-05,7.496299081864125e-05,7.50535629581404e-05,6.736286645594528e-05,7.499540531320822e-05,7.246330623865416e-05,7.367502065407058e-05,7.300752086134397e-05,5.0862208142675535e-05,7.47676832568701e-05,7.510280849791463e-05,7.519214841086862e-05,6.629887128137837e-05,7.116058219170564e-05,7.486570736623995e-05,7.364074490937291e-05,7.502559692488473e-05,7.4654348757817e-05,7.521232760133965e-05,7.50535629581404e-05,7.507930091549992e-05,7.515992898838638e-05,6.701430909830665e-05,7.184768847860031e-05,7.499540531320822e-05,7.494595088668467e-05,6.931879190296618e-05,7.188364317184001e-05,7.521372913508926e-05,7.521485038089294e-05,7.510280849791463e-05,6.833786553646058e-05,7.518682424963191e-05,7.499540531320822e-05,6.965849893286178e-05,7.479511760498043e-05,7.521372913508926e-05,7.489150495079679e-05,7.520111627148512e-05,7.2261912573661e-05,7.403980104927125e-05,7.50535629581404e-05,7.519214841086862e-05,6.336273771595192e-05,7.518682424963191e-05,7.513388337858218e-05,7.52103654979653e-05,7.510280849791463e-05,7.519691245365615e-05,5.9363501722121654e-05,7.481116483072187e-05,7.463676424951816e-05,5.6157745459564396e-05,7.451732104940327e-05,7.006159562981808e-05,7.240031655668578e-05,7.509367324881623e-05,6.97204352523455e-05,7.499540531320822e-05,7.510280849791463e-05,7.317465095861648e-05,7.45717728709121e-05,5.0616382369326886e-05,7.500571630793842e-05,7.43409041301383e-05,7.512408360510502e-05,7.521343130698225e-05,6.447416852083461e-05,7.426702834802252e-05,7.267534209706161e-05,7.348271608304056e-05,7.472199910795942e-05,7.517449606043002e-05,7.520475977036738e-05,7.514312433587323e-05,7.336686903749763e-05,7.246330623865416e-05,7.365449904302175e-05,7.496299081864125e-05,7.490403486859639e-05
Ni4+,7.151827571593137e-05,7.357109879378026e-05,7.462403955519802e-05,7.5213324244879e-05,7.510280849791463e-05,6.683771814798555e-05,7.430960333875226e-05,7.385377945933158e-05,6.490820307370807e-05,7.482516855227815e-05,7.189839585608776e-05,5.426166963047409e-05,7.507930091549992e-05,7.027576993618985e-05,7.216816433820906e-05,7.008798964513024e-05,7.210172470262464e-05,5.778057007934387e-05,7.461117799828406e-05,7.510280849791463e-05,7.521232760133965e-05,7.427776208198467e-05,7.50107791525158e-05,7.521485038089294e-05,5.8275058152766836e-05,7.502559692488473e-05,7.496299081864125e-05,7.517449606043002e-05,7.062365413127849e-05,7.226563391338404e-05,7.251439171573465e-05,6.878889547702461e-05,7.183028149842691e-05,6.793679831298991e-05,7.455836458631413e-05,7.501825756803016e-05,7.50913336395053e-05,7.51650333675484e-05,7.196294537463677e-05,7.451732104940327e-05,7.52103654979653e-05,6.900947621544376e-05,7.45717728709121e-05,7.128473627378988e-05,7.275277848278984e-05,7.193367792890513e-05,4.839176349060615e-05,7.421246100867347e-05,7.476768325687009e-05,7.497947575008963e-05,6.440895086587356e-05,6.977468600946564e-05,7.436147072246867e-05,7.270989863095609e-05,7.462403955519802e-05,7.404696465080257e-05,7.50667105946525e-05,7.52103654979653e-05,7.472199910795942e-05,7.489150495079679e-05,6.518168292338322e-05,7.056482862487851e-05,7.45717728709121e-05,7.448927721760424e-05,6.770516182500071e-05,7.060653156879416e-05,7.507930091549992e-05,7.510280849791463e-05,7.521485038089294e-05,6.662380108861403e-05,7.496299081864125e-05,7.519691245365615e-05,6.808261762145869e-05,7.425352688335426e-05,7.507930091549992e-05,7.440188155112319e-05,7.50107791525158e-05,7.104777261820556e-05,7.32166085155312e-05,7.467411645304108e-05,7.497947575008963e-05,6.127726865575196e-05,7.496299081864125e-05,7.483207843362685e-05,7.50535629581404e-05,7.476768325687009e-05,7.499540531320822e-05,5.708962088279352e-05,7.427776208198467e-05,7.402179852373398e-05,5.37817019357752e-05,7.496299081864125e-05,6.853276235582713e-05,7.121045592721503e-05,7.47496736827995e-05,6.815161856637297e-05,7.45717728709121e-05,7.476768325687009e-05,7.213597742025893e-05,7.392978507234882e-05,4.8143521812497315e-05,7.458943812558163e-05,7.361306145069366e-05,7.481116483072187e-05,7.512658592573009e-05,6.245599989465168e-05,7.35143334172559e-05,7.153596725773551e-05,7.251349937282223e-05,7.414500670039962e-05,7.492835633436815e-05,7.502559692488473e-05,7.485243995509897e-05,7.237076485607301e-05,7.128473627378988e-05,7.272709271175845e-05,7.451732104940327e-05,7.442172538881803e-05
O2-,7.407136317317734e-05,7.227678471636736e-05,7.031811723877128e-05,6.641374887448417e-05,6.833786553646058e-05,7.521323579223087e-05,7.106521987508848e-05,5.954160843688858e-05,7.511941764792592e-05,6.303357348326824e-05,7.383832353948444e-05,7.1560669618144e-05,6.850044522722481e-05,7.463929275863042e-05,7.365175289058361e-05,7.47039037133631e-05,7.36994728551067e-05,7.31886832358657e-05,7.035328194227722e-05,6.833786553646058e-05,6.635336110797458e-05,7.113034947307752e-05,6.889960085484252e-05,6.662380108861403e-05,7.338618064818106e-05,6.882061001493011e-05,6.913402589036692e-05,6.767121733029024e-05,7.450616889129432e-05,7.357953328610636e-05,7.338247445879504e-05,7.503136826058317e-05,7.388253054138335e-05,7.515053962575471e-05,7.049280310758842e-05,6.886015826601236e-05,6.841936207835421e-05,6.778411750355433e-05,7.379538264610803e-05,7.059624423796027e-05,6.626247081239316e-05,4.982771156982879e-05,7.045809383697765e-05,7.4199142217227e-05,7.317465095861648e-05,7.381498066627061e-05,6.807431852526184e-05,7.125919434645251e-05,6.988735061333865e-05,6.905631044353999e-05,7.505888887211315e-05,7.480121634550171e-05,7.095562774144803e-05,7.321351488209028e-05,7.031811723877128e-05,7.1560669618144e-05,6.85811132837175e-05,6.626247081239316e-05,7.003273345423112e-05,6.944058719736006e-05,7.514666420358314e-05,7.452995957990276e-05,7.045809383697765e-05,7.066463091320589e-05,7.51717617178521e-05,7.45131492081985e-05,6.850044522722481e-05,6.833786553646058e-05,6.662380108861403e-05,7.521485038089294e-05,6.913402589036692e-05,6.589524113329097e-05,7.51348326245446e-05,7.117888766940619e-05,6.850044522722481e-05,7.086701928384999e-05,6.889960085484252e-05,7.431800309083636e-05,7.270645307688996e-05,7.01763264096881e-05,6.905631044353999e-05,7.439888417430026e-05,6.913402589036692e-05,6.966594742491279e-05,6.866136455575719e-05,6.988735061333865e-05,6.897816821597732e-05,7.289925609948364e-05,7.113034947307752e-05,7.160371379713656e-05,7.131020231255052e-05,6.37754577875702e-05,7.507433168331423e-05,7.42375293854896e-05,6.994571774690405e-05,7.512675150568991e-05,7.045809383697765e-05,6.988735061333865e-05,7.367502065407058e-05,7.175551507350172e-05,6.790748593642048e-05,7.041163729364228e-05,7.222083257758557e-05,6.974019026264693e-05,6.815299570007336e-05,7.469992720601043e-05,7.235061612262167e-05,7.40612276898086e-05,7.338321598557299e-05,7.138614421994997e-05,6.92881698916608e-05,6.882061001493011e-05,6.959126491073607e-05,7.349855987665625e-05,7.4199142217227e-05,7.319801230255492e-05,7.059624423796027e-05,7.082240463291158e-05
